"","sample_id","sampleID","seq_depth","db_name","metric","value","pretty_metric","siteID"
"159","BLAN_004-M-20170713-COMP_soil_microbe_db_filtered","BLAN_004-M-20170713-COMP",9567390,"soil_microbe_db","percent_passing",0.199091392741385,"% reads classified at
 high quality","BLAN"
"160","BLAN_004-M-20170713-COMP_soil_microbe_db_filtered","BLAN_004-M-20170713-COMP",9567390,"soil_microbe_db","percent_classified",0.0996709656447579,"% reads classified","BLAN"
"161","BLAN_004-M-20200715-COMP_pluspf_filtered","BLAN_004-M-20200715-COMP",4156988,"pluspf","percent_passing",0.123276997672353,"% reads classified at
 high quality","BLAN"
"162","BLAN_004-M-20200715-COMP_pluspf_filtered","BLAN_004-M-20200715-COMP",4156988,"pluspf","percent_classified",0.0705963067490212,"% reads classified","BLAN"
"163","BLAN_004-M-20200715-COMP_soil_microbe_db_filtered","BLAN_004-M-20200715-COMP",4156988,"soil_microbe_db","percent_passing",0.183753717836087,"% reads classified at
 high quality","BLAN"
"164","BLAN_004-M-20200715-COMP_soil_microbe_db_filtered","BLAN_004-M-20200715-COMP",4156988,"soil_microbe_db","percent_classified",0.0885795195944756,"% reads classified","BLAN"
"165","BLAN_005-M-20170713-COMP_pluspf_filtered","BLAN_005-M-20170713-COMP",12928943,"pluspf","percent_passing",0.112052083453381,"% reads classified at
 high quality","BLAN"
"166","BLAN_005-M-20170713-COMP_pluspf_filtered","BLAN_005-M-20170713-COMP",12928943,"pluspf","percent_classified",0.0673853229919878,"% reads classified","BLAN"
"167","BLAN_005-M-20170713-COMP_soil_microbe_db_filtered","BLAN_005-M-20170713-COMP",12928943,"soil_microbe_db","percent_passing",0.183389160273968,"% reads classified at
 high quality","BLAN"
"168","BLAN_005-M-20170713-COMP_soil_microbe_db_filtered","BLAN_005-M-20170713-COMP",12928943,"soil_microbe_db","percent_classified",0.094461937066317,"% reads classified","BLAN"
"169","BLAN_005-M-20200713-COMP_pluspf_filtered","BLAN_005-M-20200713-COMP",8718142,"pluspf","percent_passing",0.123985248232938,"% reads classified at
 high quality","BLAN"
"170","BLAN_005-M-20200713-COMP_pluspf_filtered","BLAN_005-M-20200713-COMP",8718142,"pluspf","percent_classified",0.0714061551188315,"% reads classified","BLAN"
"171","BLAN_005-M-20200713-COMP_soil_microbe_db_filtered","BLAN_005-M-20200713-COMP",8718142,"soil_microbe_db","percent_passing",0.189385192395352,"% reads classified at
 high quality","BLAN"
"172","BLAN_005-M-20200713-COMP_soil_microbe_db_filtered","BLAN_005-M-20200713-COMP",8718142,"soil_microbe_db","percent_classified",0.0941487303143261,"% reads classified","BLAN"
"173","BLAN_006-M-20200715-COMP_pluspf_filtered","BLAN_006-M-20200715-COMP",7040262,"pluspf","percent_passing",0.125373175032406,"% reads classified at
 high quality","BLAN"
"174","BLAN_006-M-20200715-COMP_pluspf_filtered","BLAN_006-M-20200715-COMP",7040262,"pluspf","percent_classified",0.0753730471962549,"% reads classified","BLAN"
"175","BLAN_006-M-20200715-COMP_soil_microbe_db_filtered","BLAN_006-M-20200715-COMP",7040262,"soil_microbe_db","percent_passing",0.201744054411611,"% reads classified at
 high quality","BLAN"
"176","BLAN_006-M-20200715-COMP_soil_microbe_db_filtered","BLAN_006-M-20200715-COMP",7040262,"soil_microbe_db","percent_classified",0.103574838550043,"% reads classified","BLAN"
"177","BLAN_007-M-20170713-COMP_pluspf_filtered","BLAN_007-M-20170713-COMP",14065768,"pluspf","percent_passing",0.126269393893032,"% reads classified at
 high quality","BLAN"
"178","BLAN_007-M-20170713-COMP_pluspf_filtered","BLAN_007-M-20170713-COMP",14065768,"pluspf","percent_classified",0.0755272659125332,"% reads classified","BLAN"
"179","BLAN_007-M-20170713-COMP_soil_microbe_db_filtered","BLAN_007-M-20170713-COMP",14065768,"soil_microbe_db","percent_passing",0.198671412751867,"% reads classified at
 high quality","BLAN"
"180","BLAN_007-M-20170713-COMP_soil_microbe_db_filtered","BLAN_007-M-20170713-COMP",14065768,"soil_microbe_db","percent_classified",0.106661790525764,"% reads classified","BLAN"
"181","BLAN_031-M-20170714-COMP_pluspf_filtered","BLAN_031-M-20170714-COMP",13892732,"pluspf","percent_passing",0.131910627801645,"% reads classified at
 high quality","BLAN"
"182","BLAN_031-M-20170714-COMP_pluspf_filtered","BLAN_031-M-20170714-COMP",13892732,"pluspf","percent_classified",0.0769970945959369,"% reads classified","BLAN"
"183","BLAN_031-M-20170714-COMP_soil_microbe_db_filtered","BLAN_031-M-20170714-COMP",13892732,"soil_microbe_db","percent_passing",0.206106113613939,"% reads classified at
 high quality","BLAN"
"184","BLAN_031-M-20170714-COMP_soil_microbe_db_filtered","BLAN_031-M-20170714-COMP",13892732,"soil_microbe_db","percent_classified",0.103679031597241,"% reads classified","BLAN"
"185","BLAN_032-M-20170714-COMP_soil_microbe_db_filtered","BLAN_032-M-20170714-COMP",9039699,"soil_microbe_db","percent_passing",0.189317254921873,"% reads classified at
 high quality","BLAN"
"186","BLAN_032-M-20170714-COMP_soil_microbe_db_filtered","BLAN_032-M-20170714-COMP",9039699,"soil_microbe_db","percent_classified",0.100134971308226,"% reads classified","BLAN"
"187","BLAN_032-M-20200714-COMP_soil_microbe_db_filtered","BLAN_032-M-20200714-COMP",3838111,"soil_microbe_db","percent_passing",0.185179115455494,"% reads classified at
 high quality","BLAN"
"188","BLAN_032-M-20200714-COMP_soil_microbe_db_filtered","BLAN_032-M-20200714-COMP",3838111,"soil_microbe_db","percent_classified",0.0910893405636262,"% reads classified","BLAN"
"189","BLAN_033-M-20170714-COMP_soil_microbe_db_filtered","BLAN_033-M-20170714-COMP",37084,"soil_microbe_db","percent_passing",0.0294736274404056,"% reads classified at
 high quality","BLAN"
"190","BLAN_033-M-20170714-COMP_soil_microbe_db_filtered","BLAN_033-M-20170714-COMP",37084,"soil_microbe_db","percent_classified",0.0014561535972387,"% reads classified","BLAN"
"191","BLAN_038-M-20170714-COMP_soil_microbe_db_filtered","BLAN_038-M-20170714-COMP",15321888,"soil_microbe_db","percent_passing",0.195538957078919,"% reads classified at
 high quality","BLAN"
"192","BLAN_038-M-20170714-COMP_soil_microbe_db_filtered","BLAN_038-M-20170714-COMP",15321888,"soil_microbe_db","percent_classified",0.100837964616371,"% reads classified","BLAN"
"193","BLAN_038-M-20200714-COMP_soil_microbe_db_filtered","BLAN_038-M-20200714-COMP",3188017,"soil_microbe_db","percent_passing",0.186089346449533,"% reads classified at
 high quality","BLAN"
"194","BLAN_038-M-20200714-COMP_soil_microbe_db_filtered","BLAN_038-M-20200714-COMP",3188017,"soil_microbe_db","percent_classified",0.0855180508761402,"% reads classified","BLAN"
"195","BONA_001-M-20190830-COMP_soil_microbe_db_filtered","BONA_001-M-20190830-COMP",7676216,"soil_microbe_db","percent_passing",0.18127590469054,"% reads classified at
 high quality","BONA"
"196","BONA_001-M-20190830-COMP_soil_microbe_db_filtered","BONA_001-M-20190830-COMP",7676216,"soil_microbe_db","percent_classified",0.102726916491146,"% reads classified","BONA"
"197","BONA_001-O-20180920-COMP_soil_microbe_db_filtered","BONA_001-O-20180920-COMP",7582613,"soil_microbe_db","percent_passing",0.209162725303269,"% reads classified at
 high quality","BONA"
"198","BONA_001-O-20180920-COMP_soil_microbe_db_filtered","BONA_001-O-20180920-COMP",7582613,"soil_microbe_db","percent_classified",0.144265835537169,"% reads classified","BONA"
"199","BONA_001-O-20190830-COMP_soil_microbe_db_filtered","BONA_001-O-20190830-COMP",6141446,"soil_microbe_db","percent_passing",0.206437864958839,"% reads classified at
 high quality","BONA"
"200","BONA_001-O-20190830-COMP_soil_microbe_db_filtered","BONA_001-O-20190830-COMP",6141446,"soil_microbe_db","percent_classified",0.118833089145455,"% reads classified","BONA"
"201","BONA_001-O-20200917-COMP_soil_microbe_db_filtered","BONA_001-O-20200917-COMP",7053041,"soil_microbe_db","percent_passing",0.24448475487382,"% reads classified at
 high quality","BONA"
"202","BONA_001-O-20200917-COMP_soil_microbe_db_filtered","BONA_001-O-20200917-COMP",7053041,"soil_microbe_db","percent_classified",0.126620276275156,"% reads classified","BONA"
"203","BONA_001-O-20210708-COMP_soil_microbe_db_filtered","BONA_001-O-20210708-COMP",207724650,"soil_microbe_db","percent_passing",0.150186138236362,"% reads classified at
 high quality","BONA"
"204","BONA_001-O-20210708-COMP_soil_microbe_db_filtered","BONA_001-O-20210708-COMP",207724650,"soil_microbe_db","percent_classified",0.0597363336513023,"% reads classified","BONA"
"205","BONA_002-M-20190828-COMP_soil_microbe_db_filtered","BONA_002-M-20190828-COMP",5241604,"soil_microbe_db","percent_passing",0.168188020308287,"% reads classified at
 high quality","BONA"
"206","BONA_002-M-20190828-COMP_soil_microbe_db_filtered","BONA_002-M-20190828-COMP",5241604,"soil_microbe_db","percent_classified",0.0907407350879616,"% reads classified","BONA"
"207","BONA_002-O-20180920-COMP_soil_microbe_db_filtered","BONA_002-O-20180920-COMP",7439,"soil_microbe_db","percent_passing",0.0817314155128377,"% reads classified at
 high quality","BONA"
"208","BONA_002-O-20180920-COMP_soil_microbe_db_filtered","BONA_002-O-20180920-COMP",7439,"soil_microbe_db","percent_classified",0.0255410673477618,"% reads classified","BONA"
"209","BONA_002-O-20190828-COMP_soil_microbe_db_filtered","BONA_002-O-20190828-COMP",6689542,"soil_microbe_db","percent_passing",0.171803689998508,"% reads classified at
 high quality","BONA"
"210","BONA_002-O-20190828-COMP_soil_microbe_db_filtered","BONA_002-O-20190828-COMP",6689542,"soil_microbe_db","percent_classified",0.0936289808779136,"% reads classified","BONA"
"211","BONA_002-O-20200915-COMP_soil_microbe_db_filtered","BONA_002-O-20200915-COMP",5809558,"soil_microbe_db","percent_passing",0.209787216170318,"% reads classified at
 high quality","BONA"
"212","BONA_002-O-20200915-COMP_soil_microbe_db_filtered","BONA_002-O-20200915-COMP",5809558,"soil_microbe_db","percent_classified",0.120645150629359,"% reads classified","BONA"
"213","BONA_004-M-20190830-COMP_soil_microbe_db_filtered","BONA_004-M-20190830-COMP",3938883,"soil_microbe_db","percent_passing",0.149393622506685,"% reads classified at
 high quality","BONA"
"214","BONA_004-M-20190830-COMP_soil_microbe_db_filtered","BONA_004-M-20190830-COMP",3938883,"soil_microbe_db","percent_classified",0.0723273577813812,"% reads classified","BONA"
"215","BONA_004-O-20180919-COMP_soil_microbe_db_filtered","BONA_004-O-20180919-COMP",9732658,"soil_microbe_db","percent_passing",0.180243464837663,"% reads classified at
 high quality","BONA"
"216","BONA_004-O-20180919-COMP_soil_microbe_db_filtered","BONA_004-O-20180919-COMP",9732658,"soil_microbe_db","percent_classified",0.100732913865873,"% reads classified","BONA"
"217","BONA_004-O-20190830-COMP_soil_microbe_db_filtered","BONA_004-O-20190830-COMP",5822481,"soil_microbe_db","percent_passing",0.182714378973499,"% reads classified at
 high quality","BONA"
"218","BONA_004-O-20190830-COMP_soil_microbe_db_filtered","BONA_004-O-20190830-COMP",5822481,"soil_microbe_db","percent_classified",0.104404977877987,"% reads classified","BONA"
"219","BONA_004-O-20200914-COMP_soil_microbe_db_filtered","BONA_004-O-20200914-COMP",4692033,"soil_microbe_db","percent_passing",0.249898924410804,"% reads classified at
 high quality","BONA"
"220","BONA_004-O-20200914-COMP_soil_microbe_db_filtered","BONA_004-O-20200914-COMP",4692033,"soil_microbe_db","percent_classified",0.150786237010695,"% reads classified","BONA"
"221","BONA_004-O-20210707-COMP_soil_microbe_db_filtered","BONA_004-O-20210707-COMP",210257388,"soil_microbe_db","percent_passing",0.154052979103878,"% reads classified at
 high quality","BONA"
"222","BONA_004-O-20210707-COMP_soil_microbe_db_filtered","BONA_004-O-20210707-COMP",210257388,"soil_microbe_db","percent_classified",0.0625433195241634,"% reads classified","BONA"
"223","BONA_006-M-20190828-COMP_soil_microbe_db_filtered","BONA_006-M-20190828-COMP",4242488,"soil_microbe_db","percent_passing",0.185603117793144,"% reads classified at
 high quality","BONA"
"224","BONA_006-M-20190828-COMP_soil_microbe_db_filtered","BONA_006-M-20190828-COMP",4242488,"soil_microbe_db","percent_classified",0.0957294398947033,"% reads classified","BONA"
"225","BONA_006-O-20180928-COMP_soil_microbe_db_filtered","BONA_006-O-20180928-COMP",9356290,"soil_microbe_db","percent_passing",0.150801225699503,"% reads classified at
 high quality","BONA"
"226","BONA_006-O-20180928-COMP_soil_microbe_db_filtered","BONA_006-O-20180928-COMP",9356290,"soil_microbe_db","percent_classified",0.0632502840335218,"% reads classified","BONA"
"227","BONA_006-O-20190828-COMP_soil_microbe_db_filtered","BONA_006-O-20190828-COMP",4460215,"soil_microbe_db","percent_passing",0.185703379769809,"% reads classified at
 high quality","BONA"
"228","BONA_006-O-20190828-COMP_soil_microbe_db_filtered","BONA_006-O-20190828-COMP",4460215,"soil_microbe_db","percent_classified",0.0961433473498475,"% reads classified","BONA"
"229","BONA_006-O-20200914-COMP_soil_microbe_db_filtered","BONA_006-O-20200914-COMP",1736276,"soil_microbe_db","percent_passing",0.173386028488558,"% reads classified at
 high quality","BONA"
"230","BONA_006-O-20200914-COMP_soil_microbe_db_filtered","BONA_006-O-20200914-COMP",1736276,"soil_microbe_db","percent_classified",0.0985701582006547,"% reads classified","BONA"
"231","BONA_006-O-20210707-COMP_soil_microbe_db_filtered","BONA_006-O-20210707-COMP",181683846,"soil_microbe_db","percent_passing",0.161639912664552,"% reads classified at
 high quality","BONA"
"232","BONA_006-O-20210707-COMP_soil_microbe_db_filtered","BONA_006-O-20210707-COMP",181683846,"soil_microbe_db","percent_classified",0.0566696557051088,"% reads classified","BONA"
"233","BONA_009-M-20190828-COMP_soil_microbe_db_filtered","BONA_009-M-20190828-COMP",5582759,"soil_microbe_db","percent_passing",0.186312359175813,"% reads classified at
 high quality","BONA"
"234","BONA_009-M-20190828-COMP_soil_microbe_db_filtered","BONA_009-M-20190828-COMP",5582759,"soil_microbe_db","percent_classified",0.109210159349526,"% reads classified","BONA"
"235","BONA_009-O-20180919-COMP_soil_microbe_db_filtered","BONA_009-O-20180919-COMP",6180344,"soil_microbe_db","percent_passing",0.157792834832495,"% reads classified at
 high quality","BONA"
"236","BONA_009-O-20180919-COMP_soil_microbe_db_filtered","BONA_009-O-20180919-COMP",6180344,"soil_microbe_db","percent_classified",0.0699231304924127,"% reads classified","BONA"
"237","BONA_009-O-20190828-COMP_soil_microbe_db_filtered","BONA_009-O-20190828-COMP",2940046,"soil_microbe_db","percent_passing",0.150984372353358,"% reads classified at
 high quality","BONA"
"238","BONA_009-O-20190828-COMP_soil_microbe_db_filtered","BONA_009-O-20190828-COMP",2940046,"soil_microbe_db","percent_classified",0.078065785365263,"% reads classified","BONA"
"239","BONA_009-O-20200914-COMP_soil_microbe_db_filtered","BONA_009-O-20200914-COMP",4869618,"soil_microbe_db","percent_passing",0.203362563552213,"% reads classified at
 high quality","BONA"
"240","BONA_009-O-20200914-COMP_soil_microbe_db_filtered","BONA_009-O-20200914-COMP",4869618,"soil_microbe_db","percent_classified",0.116324319484608,"% reads classified","BONA"
"241","BONA_009-O-20210707-COMP_soil_microbe_db_filtered","BONA_009-O-20210707-COMP",173011501,"soil_microbe_db","percent_passing",0.148621506959818,"% reads classified at
 high quality","BONA"
"242","BONA_009-O-20210707-COMP_soil_microbe_db_filtered","BONA_009-O-20210707-COMP",173011501,"soil_microbe_db","percent_classified",0.0707229515337249,"% reads classified","BONA"
"243","BONA_013-M-20190828-COMP_soil_microbe_db_filtered","BONA_013-M-20190828-COMP",3597584,"soil_microbe_db","percent_passing",0.15838629480229,"% reads classified at
 high quality","BONA"
"244","BONA_013-M-20190828-COMP_soil_microbe_db_filtered","BONA_013-M-20190828-COMP",3597584,"soil_microbe_db","percent_classified",0.0813890655506584,"% reads classified","BONA"
"245","BONA_013-O-20180919-COMP_soil_microbe_db_filtered","BONA_013-O-20180919-COMP",14618040,"soil_microbe_db","percent_passing",0.161306235309248,"% reads classified at
 high quality","BONA"
"246","BONA_013-O-20180919-COMP_soil_microbe_db_filtered","BONA_013-O-20180919-COMP",14618040,"soil_microbe_db","percent_classified",0.0776580854888891,"% reads classified","BONA"
"247","BONA_013-O-20190828-COMP_soil_microbe_db_filtered","BONA_013-O-20190828-COMP",4714508,"soil_microbe_db","percent_passing",0.171678359650678,"% reads classified at
 high quality","BONA"
"248","BONA_013-O-20190828-COMP_soil_microbe_db_filtered","BONA_013-O-20190828-COMP",4714508,"soil_microbe_db","percent_classified",0.0905133685211691,"% reads classified","BONA"
"249","BONA_013-O-20200915-COMP_soil_microbe_db_filtered","BONA_013-O-20200915-COMP",4795918,"soil_microbe_db","percent_passing",0.208246679780597,"% reads classified at
 high quality","BONA"
"250","BONA_013-O-20200915-COMP_soil_microbe_db_filtered","BONA_013-O-20200915-COMP",4795918,"soil_microbe_db","percent_classified",0.115047004556792,"% reads classified","BONA"
"251","BONA_070-M-20190826-COMP_soil_microbe_db_filtered","BONA_070-M-20190826-COMP",4207665,"soil_microbe_db","percent_passing",0.185055131527819,"% reads classified at
 high quality","BONA"
"252","BONA_070-M-20190826-COMP_soil_microbe_db_filtered","BONA_070-M-20190826-COMP",4207665,"soil_microbe_db","percent_classified",0.104286344088705,"% reads classified","BONA"
