ncbi_species_taxid	accession	ncbi_organism_name	kingdom	phylum	species	fasta_file_path	ncbi_taxonomy	source	is_published
195	GCA_001492675.1	Campylobacter coli		Campylobacterota	Campylobacter coli	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_001492675.1/GCA_001492675.1_W17C_genomic.fna.gz	k__;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__Campylobacter coli	JGI GOLD	NA
195	GCA_001492795.1	Campylobacter coli		Campylobacterota	Campylobacter coli	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_001492795.1/GCA_001492795.1_EC3956_genomic.fna.gz	k__;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__Campylobacter coli	JGI GOLD	NA
195	GCA_001492935.1	Campylobacter coli		Campylobacterota	Campylobacter coli	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_001492935.1/GCA_001492935.1_p474B_genomic.fna.gz	k__;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__Campylobacter coli	JGI GOLD	NA
195	GCA_001492995.1	Campylobacter coli		Campylobacterota	Campylobacter coli	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_001492995.1/GCA_001492995.1_p474C_genomic.fna.gz	k__;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__Campylobacter coli	JGI GOLD	NA
195	GCA_001493215.1	Campylobacter coli		Campylobacterota	Campylobacter coli	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_001493215.1/GCA_001493215.1_EC4690_genomic.fna.gz	k__;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__Campylobacter coli	JGI GOLD	NA
195	GCA_001493335.1	Campylobacter coli		Campylobacterota	Campylobacter coli	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_001493335.1/GCA_001493335.1_1535_genomic.fna.gz	k__;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__Campylobacter coli	JGI GOLD	NA
195	GCA_001493515.1	Campylobacter coli		Campylobacterota	Campylobacter coli	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_001493515.1/GCA_001493515.1_W17B_genomic.fna.gz	k__;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__Campylobacter coli	JGI GOLD	NA
195	GCA_001493675.1	Campylobacter coli		Campylobacterota	Campylobacter coli	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_001493675.1/GCA_001493675.1_EC5841_genomic.fna.gz	k__;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__Campylobacter coli	JGI GOLD	NA
195	GCA_001493695.1	Campylobacter coli		Campylobacterota	Campylobacter coli	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_001493695.1/GCA_001493695.1_EC3689_genomic.fna.gz	k__;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__Campylobacter coli	JGI GOLD	NA
195	GCA_001493895.1	Campylobacter coli		Campylobacterota	Campylobacter coli	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_001493895.1/GCA_001493895.1_EC4060_genomic.fna.gz	k__;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__Campylobacter coli	JGI GOLD	NA
195	GCA_001493955.1	Campylobacter coli		Campylobacterota	Campylobacter coli	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_001493955.1/GCA_001493955.1_p546C_genomic.fna.gz	k__;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__Campylobacter coli	JGI GOLD	NA
195	GCA_001493995.1	Campylobacter coli		Campylobacterota	Campylobacter coli	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_001493995.1/GCA_001493995.1_EC5905_genomic.fna.gz	k__;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__Campylobacter coli	JGI GOLD	NA
195	GCA_001494035.1	Campylobacter coli		Campylobacterota	Campylobacter coli	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_001494035.1/GCA_001494035.1_p474D_genomic.fna.gz	k__;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__Campylobacter coli	JGI GOLD	NA
195	GCA_001494215.1	Campylobacter coli		Campylobacterota	Campylobacter coli	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_001494215.1/GCA_001494215.1_W17D_genomic.fna.gz	k__;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__Campylobacter coli	JGI GOLD	NA
195	GCA_001494415.1	Campylobacter coli		Campylobacterota	Campylobacter coli	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_001494415.1/GCA_001494415.1_p568B_genomic.fna.gz	k__;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__Campylobacter coli	JGI GOLD	NA
195	GCA_001494955.1	Campylobacter coli		Campylobacterota	Campylobacter coli	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_001494955.1/GCA_001494955.1_p495B_genomic.fna.gz	k__;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__Campylobacter coli	JGI GOLD	NA
195	GCA_001495435.1	Campylobacter coli		Campylobacterota	Campylobacter coli	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_001495435.1/GCA_001495435.1_p635D_genomic.fna.gz	k__;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__Campylobacter coli	JGI GOLD	NA
195	GCA_001495475.1	Campylobacter coli		Campylobacterota	Campylobacter coli	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_001495475.1/GCA_001495475.1_EC3611_genomic.fna.gz	k__;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__Campylobacter coli	JGI GOLD	NA
195	GCA_001495615.1	Campylobacter coli		Campylobacterota	Campylobacter coli	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_001495615.1/GCA_001495615.1_p515D_genomic.fna.gz	k__;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__Campylobacter coli	JGI GOLD	NA
195	GCA_001495675.1	Campylobacter coli		Campylobacterota	Campylobacter coli	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_001495675.1/GCA_001495675.1_EC4356_genomic.fna.gz	k__;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__Campylobacter coli	JGI GOLD	NA
195	GCA_001495695.1	Campylobacter coli		Campylobacterota	Campylobacter coli	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_001495695.1/GCA_001495695.1_EC3444_genomic.fna.gz	k__;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__Campylobacter coli	JGI GOLD	NA
195	GCA_001495775.1	Campylobacter coli		Campylobacterota	Campylobacter coli	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_001495775.1/GCA_001495775.1_p546A_genomic.fna.gz	k__;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__Campylobacter coli	JGI GOLD	NA
195	GCA_001495815.1	Campylobacter coli		Campylobacterota	Campylobacter coli	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_001495815.1/GCA_001495815.1_CCN119_genomic.fna.gz	k__;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__Campylobacter coli	JGI GOLD	NA
195	GCA_001495855.1	Campylobacter coli		Campylobacterota	Campylobacter coli	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_001495855.1/GCA_001495855.1_p588D_genomic.fna.gz	k__;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__Campylobacter coli	JGI GOLD	NA
195	GCA_001496055.1	Campylobacter coli		Campylobacterota	Campylobacter coli	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_001496055.1/GCA_001496055.1_EC4462_genomic.fna.gz	k__;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__Campylobacter coli	JGI GOLD	NA
195	GCA_001496135.1	Campylobacter coli		Campylobacterota	Campylobacter coli	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_001496135.1/GCA_001496135.1_EC3160_genomic.fna.gz	k__;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__Campylobacter coli	JGI GOLD	NA
195	GCA_001496255.1	Campylobacter coli		Campylobacterota	Campylobacter coli	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_001496255.1/GCA_001496255.1_p494D_genomic.fna.gz	k__;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__Campylobacter coli	JGI GOLD	NA
195	GCA_001496615.1	Campylobacter coli		Campylobacterota	Campylobacter coli	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_001496615.1/GCA_001496615.1_p635A_genomic.fna.gz	k__;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__Campylobacter coli	JGI GOLD	NA
195	GCA_001496695.1	Campylobacter coli		Campylobacterota	Campylobacter coli	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_001496695.1/GCA_001496695.1_EC3705_genomic.fna.gz	k__;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__Campylobacter coli	JGI GOLD	NA
195	GCA_001497135.1	Campylobacter coli		Campylobacterota	Campylobacter coli	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_001497135.1/GCA_001497135.1_CCN72_genomic.fna.gz	k__;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__Campylobacter coli	JGI GOLD	NA
195	GCA_001497475.1	Campylobacter coli		Campylobacterota	Campylobacter coli	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_001497475.1/GCA_001497475.1_EC6016_genomic.fna.gz	k__;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__Campylobacter coli	JGI GOLD	NA
195	GCA_001497615.1	Campylobacter coli		Campylobacterota	Campylobacter coli	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_001497615.1/GCA_001497615.1_W17A_genomic.fna.gz	k__;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__Campylobacter coli	JGI GOLD	NA
195	GCA_001497655.1	Campylobacter coli		Campylobacterota	Campylobacter coli	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_001497655.1/GCA_001497655.1_p494B_genomic.fna.gz	k__;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__Campylobacter coli	JGI GOLD	NA
195	GCA_001497675.1	Campylobacter coli		Campylobacterota	Campylobacter coli	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_001497675.1/GCA_001497675.1_p588B_genomic.fna.gz	k__;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__Campylobacter coli	JGI GOLD	NA
195	GCA_001497875.1	Campylobacter coli		Campylobacterota	Campylobacter coli	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_001497875.1/GCA_001497875.1_EC3356_genomic.fna.gz	k__;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__Campylobacter coli	JGI GOLD	NA
195	GCA_001498455.1	Campylobacter coli		Campylobacterota	Campylobacter coli	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_001498455.1/GCA_001498455.1_CCN124_genomic.fna.gz	k__;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__Campylobacter coli	JGI GOLD	NA
195	GCA_001498735.1	Campylobacter coli		Campylobacterota	Campylobacter coli	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_001498735.1/GCA_001498735.1_p515C_genomic.fna.gz	k__;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__Campylobacter coli	JGI GOLD	NA
195	GCA_001498755.1	Campylobacter coli		Campylobacterota	Campylobacter coli	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_001498755.1/GCA_001498755.1_EC3748_genomic.fna.gz	k__;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__Campylobacter coli	JGI GOLD	NA
195	GCA_001499015.1	Campylobacter coli		Campylobacterota	Campylobacter coli	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_001499015.1/GCA_001499015.1_EC3928_genomic.fna.gz	k__;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__Campylobacter coli	JGI GOLD	NA
195	GCA_001499135.1	Campylobacter coli		Campylobacterota	Campylobacter coli	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_001499135.1/GCA_001499135.1_p495c_genomic.fna.gz	k__;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__Campylobacter coli	JGI GOLD	NA
195	GCA_001499175.1	Campylobacter coli		Campylobacterota	Campylobacter coli	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_001499175.1/GCA_001499175.1_EC3875_genomic.fna.gz	k__;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__Campylobacter coli	JGI GOLD	NA
195	GCA_001499435.1	Campylobacter coli		Campylobacterota	Campylobacter coli	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_001499435.1/GCA_001499435.1_CCN20_genomic.fna.gz	k__;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__Campylobacter coli	JGI GOLD	NA
197	GCA_001488115.1	Campylobacter jejuni		Campylobacterota	Campylobacter jejuni	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_001488115.1/GCA_001488115.1_CCN443_genomic.fna.gz	k__;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__Campylobacter jejuni	JGI GOLD	NA
197	GCA_001489095.1	Campylobacter jejuni		Campylobacterota	Campylobacter jejuni	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_001489095.1/GCA_001489095.1_CCN25_genomic.fna.gz	k__;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__Campylobacter jejuni	JGI GOLD	NA
197	GCA_001494515.1	Campylobacter jejuni		Campylobacterota	Campylobacter jejuni	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_001494515.1/GCA_001494515.1_CCN27_genomic.fna.gz	k__;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__Campylobacter jejuni	JGI GOLD	NA
238	GCA_011612125.1	Elizabethkingia meningoseptica		Bacteroidota	Elizabethkingia meningoseptica	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_011612125.1_ASM1161212v1_genomic.fna.gz	k__;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Weeksellaceae;g__Elizabethkingia;s__Elizabethkingia meningoseptica	JGI GOLD	NA
250	GCA_021341685.1	Chryseobacterium gleum		Bacteroidota	Chryseobacterium gleum	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_021341685.1/GCA_021341685.1_ASM2134168v1_genomic.fna.gz	k__;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__Chryseobacterium gleum	JGI GOLD	NA
254	GCA_003815895.1	Chryseobacterium indoltheticum		Bacteroidota	Chryseobacterium indoltheticum	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_003815895.1/GCA_003815895.1_ASM381589v1_genomic.fna.gz	k__;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__Chryseobacterium indoltheticum	JGI GOLD	NA
281	GCA_031453955.1	Xanthobacter flavus		Pseudomonadota	Xanthobacter flavus	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_031453955.1/GCA_031453955.1_ASM3145395v1_genomic.fna.gz	k__;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Xanthobacteraceae;g__Xanthobacter;s__Xanthobacter flavus	JGI GOLD	Unrestricted
285	GCA_900461225.1	Comamonas testosteroni		Pseudomonadota	Comamonas testosteroni	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_900461225.1/GCA_900461225.1_51108_F01_genomic.fna.gz	k__;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Comamonas;s__Comamonas testosteroni	JGI GOLD	NA
287	GCA_003060845.1	Pseudomonas aeruginosa		Pseudomonadota	Pseudomonas aeruginosa	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_003060845.1_ASM306084v1_genomic.fna.gz	k__;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa	JGI GOLD	NA
287	GCA_004372595.1	Pseudomonas aeruginosa		Pseudomonadota	Pseudomonas aeruginosa	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_004372595.1_ASM437259v1_genomic.fna.gz	k__;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa	JGI GOLD	NA
287	GCA_004372615.1	Pseudomonas aeruginosa		Pseudomonadota	Pseudomonas aeruginosa	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_004372615.1_ASM437261v1_genomic.fna.gz	k__;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa	JGI GOLD	NA
287	GCA_004372635.1	Pseudomonas aeruginosa		Pseudomonadota	Pseudomonas aeruginosa	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_004372635.1_ASM437263v1_genomic.fna.gz	k__;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa	JGI GOLD	NA
287	GCA_004372645.1	Pseudomonas aeruginosa		Pseudomonadota	Pseudomonas aeruginosa	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_004372645.1_ASM437264v1_genomic.fna.gz	k__;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa	JGI GOLD	NA
287	GCA_004372845.1	Pseudomonas aeruginosa		Pseudomonadota	Pseudomonas aeruginosa	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_004372845.1_ASM437284v1_genomic.fna.gz	k__;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa	JGI GOLD	NA
287	GCA_004372875.1	Pseudomonas aeruginosa		Pseudomonadota	Pseudomonas aeruginosa	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_004372875.1_ASM437287v1_genomic.fna.gz	k__;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa	JGI GOLD	NA
287	GCA_004372905.1	Pseudomonas aeruginosa		Pseudomonadota	Pseudomonas aeruginosa	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_004372905.1_ASM437290v1_genomic.fna.gz	k__;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa	JGI GOLD	NA
287	GCA_004372915.1	Pseudomonas aeruginosa		Pseudomonadota	Pseudomonas aeruginosa	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_004372915.1_ASM437291v1_genomic.fna.gz	k__;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa	JGI GOLD	NA
