ncbi_species_taxid	accession	ncbi_organism_name	kingdom	phylum	species	fasta_file_path	ncbi_taxonomy	source	is_published
266940	GCA_000017305.1	Kineococcus radiotolerans SRS30216 = ATCC BAA-149	Bacteria	Actinomycetota	Kineococcus radiotolerans	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000017305.1_ASM1730v1_genomic.fna.gz	k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Kineosporiales;f__Kineosporiaceae;g__Kineococcus;s__Kineococcus radiotolerans	JGI GOLD - RefSoil	Unrestricted
269482	GCA_000016205.1	Burkholderia vietnamiensis G4	Bacteria	Pseudomonadota	Burkholderia vietnamiensis	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000016205.1_ASM1620v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia vietnamiensis	JGI GOLD - RefSoil	Unrestricted
269798	GCA_000014145.1	Cytophaga hutchinsonii ATCC 33406	Bacteria	Bacteroidota	Cytophaga hutchinsonii	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000014145.1_ASM1414v1_genomic.fna.gz	k__Bacteria;p__Bacteroidota;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Cytophaga;s__Cytophaga hutchinsonii	JGI GOLD - RefSoil	Unrestricted
269799	GCA_000012925.1	Geobacter metallireducens GS-15	Bacteria	Thermodesulfobacteriota	Geobacter metallireducens	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000012925.1_ASM1292v1_genomic.fna.gz	k__Bacteria;p__Thermodesulfobacteriota;c__Desulfuromonadia;o__Geobacterales;f__Geobacteraceae;g__Geobacter;s__Geobacter metallireducens	JGI GOLD - RefSoil	Unrestricted
272560	GCA_000959285.1	Burkholderia pseudomallei K96243	Bacteria	Pseudomonadota	Burkholderia pseudomallei	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000959285.1_ASM95928v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia pseudomallei	JGI GOLD - RefSoil	NA
272564	GCA_000021925.1	Desulfitobacterium hafniense DCB-2	Bacteria	Bacillota	Desulfitobacterium hafniense	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000021925.1_ASM2192v1_genomic.fna.gz	k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Desulfitobacteriaceae;g__Desulfitobacterium;s__Desulfitobacterium hafniense	JGI GOLD - RefSoil	Unrestricted
272568	GCA_000021325.1	Gluconacetobacter diazotrophicus PA1 5	Bacteria	Pseudomonadota	Gluconacetobacter diazotrophicus	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000021325.1_ASM2132v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Gluconacetobacter;s__Gluconacetobacter diazotrophicus	JGI GOLD - RefSoil	Unrestricted
273123	GCA_000834295.1	Yersinia pseudotuberculosis IP 32953	Bacteria	Pseudomonadota	Yersinia pseudotuberculosis	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000834295.1_ASM83429v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Yersinia;s__Yersinia pseudotuberculosis	JGI GOLD - RefSoil	NA
273526	GCA_000513215.1	Serratia marcescens subsp. marcescens Db11	Bacteria	Pseudomonadota	Serratia marcescens	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000513215.1_DB11_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Serratia;s__Serratia marcescens	JGI GOLD - RefSoil	NA
288681	GCA_000011625.1	Bacillus cereus E33L	Bacteria	Bacillota	Bacillus cereus	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000011625.1_ASM1162v1_genomic.fna.gz	k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus cereus	JGI GOLD - RefSoil	Unrestricted
290317	GCA_000015125.1	Chlorobium phaeobacteroides DSM 266	Bacteria	Chlorobiota	Chlorobium phaeobacteroides	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000015125.1_ASM1512v1_genomic.fna.gz	k__Bacteria;p__Chlorobiota;c__Chlorobiia;o__Chlorobiales;f__Chlorobiaceae;g__Chlorobium;s__Chlorobium phaeobacteroides	JGI GOLD - RefSoil	Unrestricted
290398	GCA_000055785.1	Chromohalobacter salexigens DSM 3043	Bacteria	Pseudomonadota	Chromohalobacter salexigens	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000055785.1_ASM5578v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae;g__Chromohalobacter;s__Chromohalobacter salexigens	JGI GOLD - RefSoil	Unrestricted
290402	GCA_000016965.1	Clostridium beijerinckii NCIMB 8052	Bacteria	Bacillota	Clostridium beijerinckii	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000016965.1_ASM1696v1_genomic.fna.gz	k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium beijerinckii	JGI GOLD - RefSoil	Unrestricted
298654	GCA_000166135.1	Pseudofrankia inefficax	Bacteria	Actinomycetota	Pseudofrankia inefficax	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000166135.1_ASM16613v1_genomic.fna.gz	k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Frankiales;f__Frankiaceae;g__Pseudofrankia;s__Pseudofrankia inefficax	JGI GOLD - RefSoil	Unrestricted
309800	GCA_000025685.1	Haloferax volcanii DS2	Archaea	Euryarchaeota	Haloferax volcanii	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000025685.1_ASM2568v1_genomic.fna.gz	k__Archaea;p__Euryarchaeota;c__Halobacteria;o__Haloferacales;f__Haloferacaceae;g__Haloferax;s__Haloferax volcanii	JGI GOLD - RefSoil	NA
311424	GCA_000025025.1	Dehalococcoides mccartyi VS	Bacteria	Chloroflexota	Dehalococcoides mccartyi	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000025025.1_ASM2502v1_genomic.fna.gz	k__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides mccartyi	JGI GOLD - RefSoil	Unrestricted
314724	GCA_000012085.2	Borrelia turicatae 91E135	Bacteria	Spirochaetota	Borrelia turicatae	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000012085.2_ASM1208v2_genomic.fna.gz	k__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Borreliaceae;g__Borrelia;s__Borrelia turicatae	JGI GOLD - RefSoil	NA
315749	GCA_000017425.1	Bacillus cytotoxicus NVH 391-98	Bacteria	Bacillota	Bacillus cytotoxicus	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000017425.1_ASM1742v1_genomic.fna.gz	k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus cytotoxicus	JGI GOLD - RefSoil	Unrestricted
315750	GCA_007674015.1	Bacillus pumilus SAFR-032	Bacteria	Bacillota	Bacillus pumilus	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_007674015.1_ASM767401v1_genomic.fna.gz	k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus pumilus	JGI GOLD - RefSoil	NA
316057	GCA_000013685.1	Rhodopseudomonas palustris BisB5	Bacteria	Pseudomonadota	Rhodopseudomonas palustris	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000013685.1_ASM1368v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Rhodopseudomonas;s__Rhodopseudomonas palustris	JGI GOLD - RefSoil	Unrestricted
316058	GCA_000013365.1	Rhodopseudomonas palustris HaA2	Bacteria	Pseudomonadota	Rhodopseudomonas palustris	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000013365.1_ASM1336v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Rhodopseudomonas;s__Rhodopseudomonas palustris	JGI GOLD - RefSoil	Unrestricted
316067	GCA_000022265.1	Geotalea daltonii FRC-32	Bacteria	Thermodesulfobacteriota	Geotalea daltonii	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000022265.1_ASM2226v1_genomic.fna.gz	k__Bacteria;p__Thermodesulfobacteriota;c__Desulfuromonadia;o__Geobacterales;f__Geobacteraceae;g__Geotalea;s__Geotalea daltonii	JGI GOLD - RefSoil	Unrestricted
316273	GCA_001854165.1	Xanthomonas euvesicatoria pv. vesicatoria str. 85-10	Bacteria	Pseudomonadota	Xanthomonas euvesicatoria	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_001854165.1_ASM185416v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Xanthomonas;s__Xanthomonas euvesicatoria	JGI GOLD - RefSoil	NA
317936	GCA_000316625.1	Nostoc sp. PCC 7107	Bacteria	Cyanobacteriota	Nostoc sp. PCC 7107	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000316625.1_ASM31662v1_genomic.fna.gz	k__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Nostocales;f__Nostocaceae;g__Nostoc;s__Nostoc sp. PCC 7107	JGI GOLD - RefSoil	Unrestricted
319225	GCA_000012485.1	Pelodictyon luteolum DSM 273	Bacteria	Chlorobiota	Pelodictyon luteolum	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000012485.1_ASM1248v1_genomic.fna.gz	k__Bacteria;p__Chlorobiota;c__Chlorobiia;o__Chlorobiales;f__Chlorobiaceae;g__Pelodictyon;s__Pelodictyon luteolum	JGI GOLD - RefSoil	Unrestricted
320372	GCA_000012785.1	Burkholderia pseudomallei 1710b	Bacteria	Pseudomonadota	Burkholderia pseudomallei	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000012785.1_ASM1278v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia pseudomallei	JGI GOLD - RefSoil	NA
322710	GCA_000021045.1	Azotobacter vinelandii DJ	Bacteria	Pseudomonadota	Azotobacter vinelandii	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000021045.1_ASM2104v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Azotobacter;s__Azotobacter vinelandii	JGI GOLD - RefSoil	Unrestricted
323098	GCA_000012725.1	Nitrobacter winogradskyi Nb-255	Bacteria	Pseudomonadota	Nitrobacter winogradskyi	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000012725.1_ASM1272v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Nitrobacter;s__Nitrobacter winogradskyi	JGI GOLD - RefSoil	Unrestricted
326297	GCA_000015245.1	Shewanella amazonensis SB2B	Bacteria	Pseudomonadota	Shewanella amazonensis	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000015245.1_ASM1524v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Alteromonadales;f__Shewanellaceae;g__Shewanella;s__Shewanella amazonensis	JGI GOLD - RefSoil	NA
330922	GCA_904845985.1	Psychrobacter cryohalolentis	Bacteria	Pseudomonadota	Psychrobacter cryohalolentis	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_904845985.1_ASM90484598v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Moraxellales;f__Moraxellaceae;g__Psychrobacter;s__Psychrobacter cryohalolentis	JGI GOLD - RefSoil	NA
335284	GCA_000013905.1	Psychrobacter cryohalolentis K5	Bacteria	Pseudomonadota	Psychrobacter cryohalolentis	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000013905.1_ASM1390v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Moraxellales;f__Moraxellaceae;g__Psychrobacter;s__Psychrobacter cryohalolentis	JGI GOLD - RefSoil	Unrestricted
336982	GCA_000667825.1	Mycobacterium tuberculosis F11	Bacteria	Actinomycetota	Mycobacterium tuberculosis	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000667825.1_Myco_tube_F11_V2_genomic.fna.gz	k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium tuberculosis	JGI GOLD - RefSoil	NA
338963	GCA_000012885.1	Syntrophotalea carbinolica DSM 2380	Bacteria	Thermodesulfobacteriota	Syntrophotalea carbinolica	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000012885.1_ASM1288v1_genomic.fna.gz	k__Bacteria;p__Thermodesulfobacteriota;c__Desulfuromonadia;o__Desulfuromonadales;f__Syntrophotaleaceae;g__Syntrophotalea;s__Syntrophotalea carbinolica	JGI GOLD - RefSoil	Unrestricted
338966	GCA_000015045.1	Pelobacter propionicus DSM 2379	Bacteria	Thermodesulfobacteriota	Pelobacter propionicus	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000015045.1_ASM1504v1_genomic.fna.gz	k__Bacteria;p__Thermodesulfobacteriota;c__Desulfuromonadia;o__Desulfuromonadales;f__Desulfuromonadaceae;g__Pelobacter;s__Pelobacter propionicus	JGI GOLD - RefSoil	Unrestricted
339670	GCA_000203915.1	Burkholderia ambifaria AMMD	Bacteria	Pseudomonadota	Burkholderia ambifaria	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000203915.1_ASM20391v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia ambifaria	JGI GOLD - RefSoil	Unrestricted
340099	GCA_000019085.1	Thermoanaerobacter pseudethanolicus ATCC 33223	Bacteria	Bacillota	Thermoanaerobacter pseudethanolicus	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000019085.1_ASM1908v1_genomic.fna.gz	k__Bacteria;p__Bacillota;c__Clostridia;o__Thermoanaerobacterales;f__Thermoanaerobacteraceae;g__Thermoanaerobacter;s__Thermoanaerobacter pseudethanolicus	JGI GOLD - RefSoil	Unrestricted
342949	GCA_000211475.1	Pyrococcus sp. NA2	Archaea	Euryarchaeota	Pyrococcus sp. NA2	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000211475.1_ASM21147v1_genomic.fna.gz	k__Archaea;p__Euryarchaeota;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Pyrococcus;s__Pyrococcus sp. NA2	JGI GOLD - RefSoil	NA
345219	GCA_000169195.2	Heyndrickxia coagulans 36D1	Bacteria	Bacillota	Heyndrickxia coagulans	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000169195.2_ASM16919v2_genomic.fna.gz	k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Heyndrickxia;s__Heyndrickxia coagulans	JGI GOLD - RefSoil	NA
347495	GCA_000239195.1	Bacillus cereus F837/76	Bacteria	Bacillota	Bacillus cereus	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000239195.1_ASM23919v1_genomic.fna.gz	k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus cereus	JGI GOLD - RefSoil	NA
348824	GCA_000419725.1	Rhizobium favelukesii	Bacteria	Pseudomonadota	Rhizobium favelukesii	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000419725.1_ASM41972v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Rhizobiaceae;g__Rhizobium;s__Rhizobium favelukesii	JGI GOLD - RefSoil	Unrestricted
349101	GCA_000015985.1	Cereibacter sphaeroides ATCC 17029	Bacteria	Pseudomonadota	Cereibacter sphaeroides	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000015985.1_ASM1598v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Paracoccaceae;g__Cereibacter;s__Cereibacter sphaeroides	JGI GOLD - RefSoil	Unrestricted
349124	GCA_000015585.1	Halorhodospira halophila SL1	Bacteria	Pseudomonadota	Halorhodospira halophila	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000015585.1_ASM1558v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Ectothiorhodospiraceae;g__Halorhodospira;s__Halorhodospira halophila	JGI GOLD - RefSoil	Unrestricted
349163	GCA_000016725.1	Acidiphilium cryptum JF-5	Bacteria	Pseudomonadota	Acidiphilium cryptum	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000016725.1_ASM1672v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Acidiphilium;s__Acidiphilium cryptum	JGI GOLD - RefSoil	Unrestricted
349215	GCA_000348745.1	Micavibrio aeruginosavorus EPB	Bacteria	Bdellovibrionota	Micavibrio aeruginosavorus	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000348745.1_ASM34874v1_genomic.fna.gz	k__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__Pseudobdellovibrionaceae;g__Micavibrio;s__Micavibrio aeruginosavorus	JGI GOLD - RefSoil	NA
351348	GCA_000015365.1	Marinobacter nauticus VT8	Bacteria	Pseudomonadota	Marinobacter nauticus	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000015365.1_ASM1536v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Marinobacteraceae;g__Marinobacter;s__Marinobacter nauticus	JGI GOLD - RefSoil	Unrestricted
351605	GCA_000016745.1	Geotalea uraniireducens Rf4	Bacteria	Thermodesulfobacteriota	Geotalea uraniireducens	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000016745.1_ASM1674v1_genomic.fna.gz	k__Bacteria;p__Thermodesulfobacteriota;c__Desulfuromonadia;o__Geobacterales;f__Geobacteraceae;g__Geotalea;s__Geotalea uraniireducens	JGI GOLD - RefSoil	Unrestricted
359391	GCA_000742195.1	Brucella abortus 2308	Bacteria	Pseudomonadota	Brucella abortus	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000742195.1_ASM74219v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella abortus	JGI GOLD - RefSoil	NA
360911	GCA_000023045.1	Exiguobacterium sp. AT1b	Bacteria	Bacillota	Exiguobacterium sp. AT1b	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000023045.1_ASM2304v1_genomic.fna.gz	k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__;g__Exiguobacterium;s__Exiguobacterium sp. AT1b	JGI GOLD - RefSoil	Unrestricted
367190	GCA_000582515.1	Yersinia similis	Bacteria	Pseudomonadota	Yersinia similis	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000582515.1_ASM58251v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Yersinia;s__Yersinia similis	JGI GOLD - RefSoil	NA
369723	GCA_000016425.1	Salinispora tropica CNB-440	Bacteria	Actinomycetota	Salinispora tropica	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000016425.1_ASM1642v1_genomic.fna.gz	k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micromonosporales;f__Micromonosporaceae;g__Salinispora;s__Salinispora tropica	JGI GOLD - RefSoil	Unrestricted
373994	GCA_000316665.1	Rivularia sp. PCC 7116	Bacteria	Cyanobacteriota	Rivularia sp. PCC 7116	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000316665.1_ASM31666v1_genomic.fna.gz	k__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Nostocales;f__Rivulariaceae;g__Rivularia;s__Rivularia sp. PCC 7116	JGI GOLD - RefSoil	Unrestricted
376619	GCA_000833335.1	Francisella tularensis subsp. holarctica LVS	Bacteria	Pseudomonadota	Francisella tularensis	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000833335.1_ASM83333v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Thiotrichales;f__Francisellaceae;g__Francisella;s__Francisella tularensis	JGI GOLD - RefSoil	NA
378806	GCA_000165485.1	Stigmatella aurantiaca DW4/3-1	Bacteria	Myxococcota	Stigmatella aurantiaca	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000165485.1_ASM16548v1_genomic.fna.gz	k__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Archangiaceae;g__Stigmatella;s__Stigmatella aurantiaca	JGI GOLD - RefSoil	NA
380358	GCA_000087965.1	Xanthomonas albilineans GPE PC73	Bacteria	Pseudomonadota	Xanthomonas albilineans	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000087965.1_ASM8796v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Xanthomonas;s__Xanthomonas albilineans	JGI GOLD - RefSoil	NA
381666	GCA_004798725.1	Cupriavidus necator H16	Bacteria	Pseudomonadota	Cupriavidus necator	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_004798725.1_ASM479872v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Cupriavidus;s__Cupriavidus necator	JGI GOLD - RefSoil	NA
387344	GCA_000014465.1	Levilactobacillus brevis ATCC 367	Bacteria	Bacillota	Levilactobacillus brevis	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000014465.1_ASM1446v1_genomic.fna.gz	k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Levilactobacillus;s__Levilactobacillus brevis	JGI GOLD - RefSoil	Unrestricted
391008	GCA_000020665.1	Stenotrophomonas maltophilia R551-3	Bacteria	Pseudomonadota	Stenotrophomonas maltophilia	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000020665.1_ASM2066v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__Stenotrophomonas maltophilia	JGI GOLD - RefSoil	Unrestricted
391038	GCA_000020045.1	Paraburkholderia phymatum STM815	Bacteria	Pseudomonadota	Paraburkholderia phymatum	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000020045.1_ASM2004v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Paraburkholderia;s__Paraburkholderia phymatum	JGI GOLD - RefSoil	Unrestricted
391735	GCA_000015565.1	Verminephrobacter eiseniae EF01-2	Bacteria	Pseudomonadota	Verminephrobacter eiseniae	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000015565.1_ASM1556v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Verminephrobacter;s__Verminephrobacter eiseniae	JGI GOLD - RefSoil	Unrestricted
392499	GCA_000016765.1	Rhizorhabdus wittichii RW1	Bacteria	Pseudomonadota	Rhizorhabdus wittichii	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000016765.1_ASM1676v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Rhizorhabdus;s__Rhizorhabdus wittichii	JGI GOLD - RefSoil	Unrestricted
